split_seed,contract_id,model,k,precision_at_k,recall_at_k,n_missing_eligible_categories
42,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement,TextOnly,3,1.0,0.125,24
42,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement,TextOnly,5,1.0,0.20833333333333334,24
42,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement,TextOnly,10,0.9,0.375,24
42,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC.",TextOnly,3,1.0,0.10714285714285714,28
42,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC.",TextOnly,5,1.0,0.17857142857142858,28
42,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC.",TextOnly,10,1.0,0.35714285714285715,28
42,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,TextOnly,3,1.0,0.08571428571428572,35
42,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,TextOnly,5,1.0,0.14285714285714285,35
42,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,TextOnly,10,1.0,0.2857142857142857,35
42,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,TextOnly,3,1.0,0.10344827586206896,29
42,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,TextOnly,5,1.0,0.1724137931034483,29
42,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,TextOnly,10,1.0,0.3448275862068966,29
42,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",TextOnly,3,1.0,0.1111111111111111,27
42,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",TextOnly,5,1.0,0.18518518518518517,27
42,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",TextOnly,10,1.0,0.37037037037037035,27
42,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,TextOnly,3,1.0,0.08108108108108109,37
42,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,TextOnly,5,1.0,0.13513513513513514,37
42,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,TextOnly,10,1.0,0.2702702702702703,37
42,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,TextOnly,3,1.0,0.1,30
42,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,TextOnly,5,1.0,0.16666666666666666,30
42,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,TextOnly,10,1.0,0.3333333333333333,30
42,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",TextOnly,3,1.0,0.13636363636363635,22
42,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",TextOnly,5,1.0,0.22727272727272727,22
42,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",TextOnly,10,0.9,0.4090909090909091,22
42,AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT,TextOnly,3,1.0,0.11538461538461539,26
42,AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT,TextOnly,5,1.0,0.19230769230769232,26
42,AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT,TextOnly,10,0.9,0.34615384615384615,26
42,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,TextOnly,3,0.6666666666666666,0.08333333333333333,24
42,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,TextOnly,5,0.6,0.125,24
42,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,TextOnly,10,0.8,0.3333333333333333,24
42,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement,TextOnly,3,0.6666666666666666,0.07692307692307693,26
42,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement,TextOnly,5,0.8,0.15384615384615385,26
42,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement,TextOnly,10,0.9,0.34615384615384615,26
42,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,TextOnly,3,1.0,0.13636363636363635,22
42,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,TextOnly,5,1.0,0.22727272727272727,22
42,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,TextOnly,10,1.0,0.45454545454545453,22
42,LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT,TextOnly,3,1.0,0.1,30
42,LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT,TextOnly,5,1.0,0.16666666666666666,30
42,LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT,TextOnly,10,1.0,0.3333333333333333,30
42,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,TextOnly,3,0.6666666666666666,0.07692307692307693,26
42,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,TextOnly,5,0.8,0.15384615384615385,26
42,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,TextOnly,10,0.9,0.34615384615384615,26
42,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,TextOnly,3,1.0,0.125,24
42,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,TextOnly,5,1.0,0.20833333333333334,24
42,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,TextOnly,10,0.8,0.3333333333333333,24
42,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",TextOnly,3,0.6666666666666666,0.08,25
42,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",TextOnly,5,0.8,0.16,25
42,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",TextOnly,10,0.9,0.36,25
42,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",TextOnly,3,1.0,0.07894736842105263,38
42,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",TextOnly,5,1.0,0.13157894736842105,38
42,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",TextOnly,10,1.0,0.2631578947368421,38
42,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,TextOnly,3,1.0,0.10344827586206896,29
42,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,TextOnly,5,1.0,0.1724137931034483,29
42,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,TextOnly,10,1.0,0.3448275862068966,29
42,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,TextOnly,3,1.0,0.15,20
42,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,TextOnly,5,1.0,0.25,20
42,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,TextOnly,10,0.9,0.45,20
42,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,TextOnly,3,1.0,0.11538461538461539,26
42,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,TextOnly,5,1.0,0.19230769230769232,26
42,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,TextOnly,10,0.8,0.3076923076923077,26
42,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,TextOnly,3,1.0,0.08823529411764706,34
42,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,TextOnly,5,1.0,0.14705882352941177,34
42,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,TextOnly,10,1.0,0.29411764705882354,34
42,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,TextOnly,3,1.0,0.08108108108108109,37
42,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,TextOnly,5,1.0,0.13513513513513514,37
42,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,TextOnly,10,1.0,0.2702702702702703,37
42,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT",TextOnly,3,1.0,0.125,24
42,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT",TextOnly,5,1.0,0.20833333333333334,24
42,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT",TextOnly,10,1.0,0.4166666666666667,24
42,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",TextOnly,3,1.0,0.0967741935483871,31
42,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",TextOnly,5,1.0,0.16129032258064516,31
42,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",TextOnly,10,1.0,0.3225806451612903,31
42,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,TextOnly,3,1.0,0.08333333333333333,36
42,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,TextOnly,5,1.0,0.1388888888888889,36
42,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,TextOnly,10,1.0,0.2777777777777778,36
42,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT",TextOnly,3,1.0,0.0967741935483871,31
42,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT",TextOnly,5,1.0,0.16129032258064516,31
42,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT",TextOnly,10,1.0,0.3225806451612903,31
42,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2",TextOnly,3,1.0,0.08823529411764706,34
42,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2",TextOnly,5,1.0,0.14705882352941177,34
42,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2",TextOnly,10,0.8,0.23529411764705882,34
42,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,TextOnly,3,1.0,0.11538461538461539,26
42,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,TextOnly,5,1.0,0.19230769230769232,26
42,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,TextOnly,10,1.0,0.38461538461538464,26
42,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,TextOnly,3,1.0,0.12,25
42,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,TextOnly,5,1.0,0.2,25
42,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,TextOnly,10,0.9,0.36,25
42,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement",TextOnly,3,1.0,0.09090909090909091,33
42,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement",TextOnly,5,1.0,0.15151515151515152,33
42,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement",TextOnly,10,0.9,0.2727272727272727,33
42,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",TextOnly,3,1.0,0.07894736842105263,38
42,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",TextOnly,5,1.0,0.13157894736842105,38
42,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",TextOnly,10,1.0,0.2631578947368421,38
42,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,TextOnly,3,1.0,0.0967741935483871,31
42,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,TextOnly,5,1.0,0.16129032258064516,31
42,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,TextOnly,10,1.0,0.3225806451612903,31
42,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,TextOnly,3,1.0,0.15,20
42,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,TextOnly,5,1.0,0.25,20
42,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,TextOnly,10,0.9,0.45,20
42,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextOnly,3,1.0,0.10344827586206896,29
42,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextOnly,5,1.0,0.1724137931034483,29
42,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextOnly,10,1.0,0.3448275862068966,29
42,ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,TextOnly,3,1.0,0.12,25
42,ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,TextOnly,5,0.8,0.16,25
42,ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,TextOnly,10,0.8,0.32,25
42,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,TextOnly,3,1.0,0.09375,32
42,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,TextOnly,5,1.0,0.15625,32
42,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,TextOnly,10,1.0,0.3125,32
42,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,TextOnly,3,1.0,0.13043478260869565,23
42,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,TextOnly,5,1.0,0.21739130434782608,23
42,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,TextOnly,10,0.8,0.34782608695652173,23
42,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",TextOnly,3,1.0,0.08571428571428572,35
42,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",TextOnly,5,1.0,0.14285714285714285,35
42,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",TextOnly,10,1.0,0.2857142857142857,35
42,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,TextOnly,3,1.0,0.09090909090909091,33
42,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,TextOnly,5,1.0,0.15151515151515152,33
42,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,TextOnly,10,1.0,0.30303030303030304,33
42,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,TextOnly,3,1.0,0.07692307692307693,39
42,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,TextOnly,5,1.0,0.1282051282051282,39
42,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,TextOnly,10,1.0,0.2564102564102564,39
42,"WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextOnly,3,1.0,0.1,30
42,"WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextOnly,5,1.0,0.16666666666666666,30
42,"WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextOnly,10,1.0,0.3333333333333333,30
42,EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,TextOnly,3,1.0,0.09375,32
42,EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,TextOnly,5,1.0,0.15625,32
42,EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,TextOnly,10,1.0,0.3125,32
42,WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,TextOnly,3,1.0,0.10344827586206896,29
42,WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,TextOnly,5,1.0,0.1724137931034483,29
42,WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,TextOnly,10,1.0,0.3448275862068966,29
42,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",TextOnly,3,1.0,0.14285714285714285,21
42,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",TextOnly,5,1.0,0.23809523809523808,21
42,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",TextOnly,10,1.0,0.47619047619047616,21
42,TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,TextOnly,3,1.0,0.08571428571428572,35
42,TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,TextOnly,5,1.0,0.14285714285714285,35
42,TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,TextOnly,10,1.0,0.2857142857142857,35
42,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,TextOnly,3,1.0,0.12,25
42,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,TextOnly,5,1.0,0.2,25
42,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,TextOnly,10,0.9,0.36,25
42,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,TextOnly,3,1.0,0.1111111111111111,27
42,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,TextOnly,5,1.0,0.18518518518518517,27
42,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,TextOnly,10,1.0,0.37037037037037035,27
42,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,TextOnly,3,1.0,0.11538461538461539,26
42,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,TextOnly,5,1.0,0.19230769230769232,26
42,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,TextOnly,10,0.9,0.34615384615384615,26
42,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,TextOnly,3,1.0,0.08823529411764706,34
42,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,TextOnly,5,1.0,0.14705882352941177,34
42,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,TextOnly,10,1.0,0.29411764705882354,34
42,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,TextOnly,3,1.0,0.09090909090909091,33
42,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,TextOnly,5,1.0,0.15151515151515152,33
42,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,TextOnly,10,1.0,0.30303030303030304,33
42,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,TextOnly,3,1.0,0.14285714285714285,21
42,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,TextOnly,5,1.0,0.23809523809523808,21
42,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,TextOnly,10,1.0,0.47619047619047616,21
42,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,TextOnly,3,1.0,0.08823529411764706,34
42,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,TextOnly,5,1.0,0.14705882352941177,34
42,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,TextOnly,10,1.0,0.29411764705882354,34
42,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,TextOnly,3,1.0,0.08823529411764706,34
42,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,TextOnly,5,1.0,0.14705882352941177,34
42,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,TextOnly,10,1.0,0.29411764705882354,34
42,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT,TextOnly,3,1.0,0.125,24
42,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT,TextOnly,5,1.0,0.20833333333333334,24
42,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT,TextOnly,10,1.0,0.4166666666666667,24
42,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,TextOnly,3,1.0,0.10344827586206896,29
42,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,TextOnly,5,1.0,0.1724137931034483,29
42,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,TextOnly,10,1.0,0.3448275862068966,29
42,PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,TextOnly,3,1.0,0.09090909090909091,33
42,PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,TextOnly,5,1.0,0.15151515151515152,33
42,PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,TextOnly,10,1.0,0.30303030303030304,33
42,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT,TextOnly,3,1.0,0.13636363636363635,22
42,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT,TextOnly,5,1.0,0.22727272727272727,22
42,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT,TextOnly,10,1.0,0.45454545454545453,22
42,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,TextOnly,3,1.0,0.09090909090909091,33
42,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,TextOnly,5,1.0,0.15151515151515152,33
42,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,TextOnly,10,1.0,0.30303030303030304,33
42,"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",TextOnly,3,1.0,0.08571428571428572,35
42,"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",TextOnly,5,1.0,0.14285714285714285,35
42,"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",TextOnly,10,1.0,0.2857142857142857,35
42,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT,TextOnly,3,1.0,0.0967741935483871,31
42,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT,TextOnly,5,1.0,0.16129032258064516,31
42,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT,TextOnly,10,1.0,0.3225806451612903,31
42,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",TextOnly,3,1.0,0.08571428571428572,35
42,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",TextOnly,5,1.0,0.14285714285714285,35
42,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",TextOnly,10,1.0,0.2857142857142857,35
42,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,TextOnly,3,1.0,0.12,25
42,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,TextOnly,5,1.0,0.2,25
42,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,TextOnly,10,1.0,0.4,25
42,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT,TextOnly,3,1.0,0.10714285714285714,28
