split_seed,clause_category,model,precision,recall,f1,auroc
43,Covenant Not To Sue,TextOnly,0.48148148148148145,0.5,0.49056603773584906,0.8427601809954751
43,Covenant Not To Sue,TextPlusLayout,0.45161290322580644,0.5384615384615384,0.49122807017543857,0.8118401206636501
43,Covenant Not To Sue,TextPlusLayoutPlusRetrieval,0.46153846153846156,0.6923076923076923,0.5538461538461539,0.8137254901960784
43,Document Name,TextOnly,0.8728813559322034,0.944954128440367,0.9074889867841409,0.7749879285369387
43,Document Name,TextPlusLayout,0.9134615384615384,0.8715596330275229,0.892018779342723,0.8223080637373249
43,Document Name,TextPlusLayoutPlusRetrieval,0.9680851063829787,0.8348623853211009,0.896551724137931,0.8879768227909223
43,Effective Date,TextOnly,0.6333333333333333,0.6440677966101694,0.6386554621848739,0.6917219356423483
43,Effective Date,TextPlusLayout,0.6290322580645161,0.6610169491525424,0.6446280991735537,0.7440432326209777
43,Effective Date,TextPlusLayoutPlusRetrieval,0.6666666666666666,0.6779661016949152,0.6722689075630253,0.8025055268975682
43,Exclusivity,TextOnly,0.6666666666666666,0.7441860465116279,0.7032967032967034,0.8645690834473324
